#   x            P0(x)            P1(x)          P2(x)            P3(x)          P4(x)            P5(x)
#--------       --------        ---------       --------        ---------       --------        ---------
-0.864000	1.000000	-0.864000	0.619744	-0.316431	0.013636	0.231938	
-0.862000	1.000000	-0.862000	0.614566	-0.308260	0.004085	0.240269	
-0.860000	1.000000	-0.860000	0.609400	-0.300140	-0.005339	0.248377	
-0.858000	1.000000	-0.858000	0.604246	-0.292072	-0.014639	0.256265	
-0.856000	1.000000	-0.856000	0.599104	-0.284055	-0.023814	0.263936	
-0.854000	1.000000	-0.854000	0.593974	-0.276090	-0.032865	0.271391	
-0.852000	1.000000	-0.852000	0.588856	-0.268176	-0.041792	0.278633	
-0.850000	1.000000	-0.850000	0.583750	-0.260312	-0.050598	0.285664	
-0.848000	1.000000	-0.848000	0.578656	-0.252500	-0.059281	0.292487	
-0.846000	1.000000	-0.846000	0.573574	-0.244739	-0.067844	0.299104	
-0.844000	1.000000	-0.844000	0.568504	-0.237029	-0.076286	0.305517	
-0.842000	1.000000	-0.842000	0.563446	-0.229369	-0.084609	0.311729	
-0.840000	1.000000	-0.840000	0.558400	-0.221760	-0.092813	0.317741	
-0.838000	1.000000	-0.838000	0.553366	-0.214201	-0.100898	0.323556	
-0.836000	1.000000	-0.836000	0.548344	-0.206693	-0.108867	0.329177	
-0.834000	1.000000	-0.834000	0.543334	-0.199234	-0.116718	0.334605	
-0.832000	1.000000	-0.832000	0.538336	-0.191826	-0.124453	0.339842	
-0.830000	1.000000	-0.830000	0.533350	-0.184467	-0.132073	0.344892	
-0.828000	1.000000	-0.828000	0.528376	-0.177159	-0.139579	0.349755	
-0.826000	1.000000	-0.826000	0.523414	-0.169900	-0.146970	0.354435	
-0.824000	1.000000	-0.824000	0.518464	-0.162691	-0.154248	0.358933	
-0.822000	1.000000	-0.822000	0.513526	-0.155531	-0.161414	0.363252	
-0.820000	1.000000	-0.820000	0.508600	-0.148420	-0.168467	0.367394	
-0.818000	1.000000	-0.818000	0.503686	-0.141359	-0.175410	0.371360	
-0.816000	1.000000	-0.816000	0.498784	-0.134346	-0.182242	0.375153	
-0.814000	1.000000	-0.814000	0.493894	-0.127383	-0.188964	0.378776	
-0.812000	1.000000	-0.812000	0.489016	-0.120468	-0.195577	0.382229	
-0.810000	1.000000	-0.810000	0.484150	-0.113602	-0.202081	0.385516	
-0.808000	1.000000	-0.808000	0.479296	-0.106785	-0.208478	0.388638	
-0.806000	1.000000	-0.806000	0.474454	-0.100017	-0.214767	0.391597	
-0.804000	1.000000	-0.804000	0.469624	-0.093296	-0.220950	0.394396	
-0.802000	1.000000	-0.802000	0.464806	-0.086624	-0.227028	0.397036	
-0.800000	1.000000	-0.800000	0.460000	-0.080000	-0.233000	0.399520	
-0.798000	1.000000	-0.798000	0.455206	-0.073424	-0.238868	0.401849	
-0.796000	1.000000	-0.796000	0.450424	-0.066896	-0.244632	0.404026	
-0.794000	1.000000	-0.794000	0.445654	-0.060415	-0.250293	0.406051	
-0.792000	1.000000	-0.792000	0.440896	-0.053983	-0.255852	0.407929	
-0.790000	1.000000	-0.790000	0.436150	-0.047597	-0.261309	0.409659	
-0.788000	1.000000	-0.788000	0.431416	-0.041260	-0.266665	0.411245	
-0.786000	1.000000	-0.786000	0.426694	-0.034969	-0.271920	0.412688	
-0.784000	1.000000	-0.784000	0.421984	-0.028726	-0.277076	0.413991	
-0.782000	1.000000	-0.782000	0.417286	-0.022529	-0.282133	0.415154	
-0.780000	1.000000	-0.780000	0.412600	-0.016380	-0.287091	0.416180	
-0.778000	1.000000	-0.778000	0.407926	-0.010277	-0.291952	0.417071	
-0.776000	1.000000	-0.776000	0.403264	-0.004221	-0.296715	0.417829	
-0.774000	1.000000	-0.774000	0.398614	0.001788	-0.301382	0.418455	
-0.772000	1.000000	-0.772000	0.393976	0.007751	-0.305953	0.418952	
-0.770000	1.000000	-0.770000	0.389350	0.013668	-0.310429	0.419321	
-0.768000	1.000000	-0.768000	0.384736	0.019538	-0.314811	0.419564	
-0.766000	1.000000	-0.766000	0.380134	0.025362	-0.319099	0.419683	
-0.764000	1.000000	-0.764000	0.375544	0.031141	-0.323293	0.419680	
-0.762000	1.000000	-0.762000	0.370966	0.036873	-0.327395	0.419556	
-0.760000	1.000000	-0.760000	0.366400	0.042560	-0.331405	0.419314	
-0.758000	1.000000	-0.758000	0.361846	0.048201	-0.335323	0.418954	
