303781 2.18187e+11 3.47255e+10 
9.13459e+10 2.90741e+10 1.12344e+11 
1.6362e+11 -3.3691e+10 1.36276e+11 


567367 1.14951e+09 7.38583e+08 
1.58377e+10 1.72906e+11 5.26083e+08 
1.07627e+06 -3.66316e+10 1.34e+11 
349528 2.19625e+11 3.07182e+10 
9.54699e+10 2.70766e+10 1.04106e+11 
1.66461e+11 -3.23949e+10 1.31233e+11 


617367 1.21966e+09 8.09079e+08 
7.31281e+09 1.75152e+11 5.91063e+08 
1.21016e+06 -4.59723e+10 1.31939e+11 
399405 2.20818e+11 2.66752e+10 
9.92214e+10 2.49712e+10 9.54454e+10 
1.691e+11 -3.10572e+10 1.26029e+11 


670265 1.28959e+09 8.82631e+08 
-1.24127e+09 1.77008e+11 6.62979e+08 
1.34635e+06 -5.51225e+10 1.29286e+11 
452601 2.21767e+11 2.26013e+10 
1.02553e+11 2.27582e+10 8.63632e+10 
1.71529e+11 -2.96786e+10 1.20667e+11 


726276 1.35912e+09 9.59115e+08 
-9.80301e+09 1.78483e+11 7.42151e+08 
1.484e+06 -6.40449e+10 1.26063e+11 
507462 2.2247e+11 1.85014e+10 
1.05411e+11 2.04387e+10 7.68635e+10 
1.73742e+11 -2.82604e+10 1.15152e+11 


785641 1.42807e+09 1.0384e+09 
-1.83511e+10 1.79587e+11 8.28191e+08 
1.62233e+06 -7.27047e+10 1.22293e+11 
561555 2.2293e+11 1.438e+10 
1.07738e+11 1.80153e+10 6.69558e+10 
1.75732e+11 -2.68033e+10 1.09486e+11 


848630 1.49628e+09 1.12034e+09 
-2.6865e+10 1.80326e+11 9.19926e+08 
1.76068e+06 -8.10694e+10 1.18002e+11 
612252 2.23146e+11 1.02418e+10 
1.09471e+11 1.5492e+10 5.66561e+10 
1.7749e+11 -2.53084e+10 1.03674e+11 


915540 1.5636e+09 1.20478e+09 
-3.53261e+10 1.80709e+11 1.01571e+09 
1.8985e+06 -8.91097e+10 1.13219e+11 
657555 2.23118e+11 6.09149e+09 
1.1054e+11 1.2875e+10 4.5989e+10 
1.7901e+11 -2.37768e+10 9.77212e+10 


986691 1.62989e+09 1.29157e+09 
-4.37177e+10 1.80744e+11 1.11394e+09 
2.03527e+06 -9.67987e+10 1.07971e+11 
696560 2.22845e+11 1.93366e+09 
1.10872e+11 1.01731e+10 3.49896e+10 
1.80282e+11 -2.22096e+10 9.16311e+10 


1.06242e+06 1.69505e+09 1.38054e+09 
-5.20252e+10 1.80438e+11 1.21337e+09 
2.17057e+06 -1.04112e+11 1.02289e+11 
729341 2.22326e+11 -2.22705e+09 
1.10393e+11 7.3982e+09 2.37057e+10 
1.81299e+11 -2.06079e+10 8.54089e+10 


1.14307e+06 1.75897e+09 1.47153e+09 
-6.02357e+10 1.79799e+11 1.31322e+09 
2.30403e+06 -1.11029e+11 9.62036e+10 
756547 2.21562e+11 -6.38594e+09 
1.09026e+11 4.56602e+09 1.22002e+10 
1.8205e+11 -1.8973e+10 7.90599e+10 


1.22898e+06 1.82155e+09 1.56435e+09 
-6.83374e+10 1.78836e+11 1.41301e+09 
2.43536e+06 -1.17531e+11 8.97465e+10 
779045 2.20549e+11 -1.05382e+10 
1.06699e+11 1.69649e+09 5.53174e+08 
1.82528e+11 -1.73062e+10 7.25897e+10 


1.32045e+06 1.88272e+09 1.65884e+09 
-7.63194e+10 1.7756e+11 1.5125e+09 
2.5643e+06 -1.23601e+11 8.29493e+10 
797716 2.19287e+11 -1.4679e+10 
1.03345e+11 -1.18586e+09 -1.1137e+10 
1.82721e+11 -1.56089e+10 6.60045e+10 


1.41772e+06 1.94243e+09 1.75482e+09 
-8.41717e+10 1.7598e+11 1.61158e+09 
2.69067e+06 -1.29226e+11 7.5844e+10 
813370 2.17774e+11 -1.88033e+10 
9.89141e+10 -4.05192e+09 -2.27534e+10 
1.82621e+11 -1.38826e+10 5.93108e+10 


1.52095e+06 2.00061e+09 1.85212e+09 
-9.1885e+10 1.74107e+11 1.71021e+09 
2.81432e+06 -1.34395e+11 6.84625e+10 
826717 2.16007e+11 -2.29059e+10 
9.33752e+10 -6.86844e+09 -3.41626e+10 
1.82215e+11 -1.21291e+10 5.2516e+10 


1.63018e+06 2.05724e+09 1.95055e+09 
-9.94508e+10 1.71952e+11 1.80838e+09 
2.93515e+06 -1.391e+11 6.08366e+10 
838380 2.13984e+11 -2.69814e+10 
8.67242e+10 -9.59921e+09 -4.52194e+10 
1.81493e+11 -1.03501e+10 4.56278e+10 


1.74532e+06 2.11229e+09 2.04996e+09 
-1.06861e+11 1.69524e+11 1.90612e+09 
3.05311e+06 -1.43333e+11 5.29974e+10 
848903 2.11703e+11 -3.10242e+10 
7.89896e+10 -1.22068e+10 -5.57738e+10 
1.80443e+11 -8.54764e+09 3.8655e+10 


1.86612e+06 2.16575e+09 2.15015e+09 
-1.14109e+11 1.66834e+11 2.00346e+09 
3.16816e+06 -1.47091e+11 4.49758e+10 
858771 2.09159e+11 -3.50283e+10 
7.02344e+10 -1.4655e+10 -6.56804e+10 
1.79053e+11 -6.72404e+09 3.16071e+10 


1.99216e+06 2.21762e+09 2.25097e+09 
-1.21187e+11 1.63894e+11 2.10041e+09 
3.28033e+06 -1.5037e+11 3.6802e+10 
868426 2.06349e+11 -3.89876e+10 
6.05551e+10 -1.69113e+10 -7.48089e+10 
1.7731e+11 -4.88172e+09 2.44946e+10 


2.12294e+06 2.2679e+09 2.35225e+09 
-1.2809e+11 1.60713e+11 2.19702e+09 
3.38963e+06 -1.53171e+11 2.85052e+10 
878275 2.0327e+11 -4.28954e+10 
5.00765e+10 -1.8949e+10 -8.30529e+10 
1.752e+11 -3.02344e+09 1.73292e+10 


2.25785e+06 2.31662e+09 2.45382e+09 
-1.34812e+11 1.57303e+11 2.29331e+09 
3.49613e+06 -1.55494e+11 2.01142e+10 
888709 1.99916e+11 -4.67446e+10 
3.89424e+10 -2.07493e+10 -9.03371e+10 
1.7271e+11 -1.15226e+09 1.0124e+10 


2.39626e+06 2.36379e+09 2.55551e+09 
-1.41348e+11 1.53672e+11 2.38932e+09 
3.59987e+06 -1.57342e+11 1.16565e+10 
900102 1.96284e+11 -5.05276e+10 
2.73058e+10 -2.23019e+10 -9.662e+10 
1.69825e+11 7.28406e+08 2.89329e+09 


2.53752e+06 2.40946e+09 2.65719e+09 
-1.47693e+11 1.49832e+11 2.48505e+09 
3.70093e+06 -1.58719e+11 3.15897e+09 
912828 1.92367e+11 -5.42364e+10 
1.53178e+10 -2.36043e+10 -1.01892e+11 
1.6653e+11 2.61472e+09 -4.3468e+09 


2.68107e+06 2.45367e+09 2.75867e+09 
-1.53844e+11 1.45792e+11 2.58054e+09 
3.79936e+06 -1.5963e+11 -5.35269e+09 
927264 1.88161e+11 -5.78622e+10 
3.11962e+09 -2.46612e+10 -1.06173e+11 
1.6281e+11 4.5024e+09 -1.15783e+10 


2.82639e+06 2.49648e+09 2.85982e+09 
-1.59796e+11 1.41562e+11 2.6758e+09 
3.89524e+06 -1.60082e+11 -1.38537e+10 
943796 1.83658e+11 -6.13952e+10 
-9.16322e+09 -2.5483e+10 -1.09504e+11 
1.58649e+11 6.38663e+09 -1.87811e+10 


2.97308e+06 2.53794e+09 2.96049e+09 
-1.65547e+11 1.37152e+11 2.77084e+09 
3.9886e+06 -1.60083e+11 -2.23204e+10 
962830 1.78852e+11 -6.4825e+10 
-2.14241e+10 -2.60836e+10 -1.11941e+11 
1.54031e+11 8.26198e+09 -2.59326e+10 


3.12079e+06 2.57811e+09 3.06052e+09 
-1.71093e+11 1.3257e+11 2.86569e+09 
4.07948e+06 -1.5964e+11 -3.07301e+10 
984798 1.73736e+11 -6.81401e+10 
-3.35758e+10 -2.64796e+10 -1.13551e+11 
1.48941e+11 1.01224e+10 -3.30076e+10 


3.26927e+06 2.61707e+09 3.15978e+09 
-1.76433e+11 1.27826e+11 2.96034e+09 
4.16793e+06 -1.58764e+11 -3.90613e+10 
1.01017e+06 1.683e+11 -7.13276e+10 
-4.55494e+10 -2.66883e+10 -1.14403e+11 
1.43362e+11 1.19609e+10 -3.99778e+10 


3.41836e+06 2.6549e+09 3.2581e+09 
-1.81563e+11 1.22929e+11 3.0548e+09 
4.25395e+06 -1.57466e+11 -4.72932e+10 
1.03944e+06 1.62537e+11 -7.43735e+10 
-5.72925e+10 -2.67272e+10 -1.14568e+11 
1.37279e+11 1.377e+10 -4.68115e+10 


3.56793e+06 2.69169e+09 3.35536e+09 
-1.86481e+11 1.17888e+11 3.14908e+09 
4.33758e+06 -1.55755e+11 -5.54065e+10 
1.07321e+06 1.56437e+11 -7.72616e+10 
-6.87663e+10 -2.66133e+10 -1.14114e+11 
1.30678e+11 1.55409e+10 -5.3473e+10 


3.71792e+06 2.72751e+09 3.4514e+09 
-1.91188e+11 1.12711e+11 3.24317e+09 
4.41885e+06 -1.53643e+11 -6.33826e+10 
1.1121e+06 1.49988e+11 -7.99742e+10 
-7.99439e+10 -2.63626e+10 -1.13105e+11 
1.23546e+11 1.72639e+10 -5.99226e+10 


3.86829e+06 2.76247e+09 3.54608e+09 
-1.95679e+11 1.07406e+11 3.33707e+09 
4.49782e+06 -1.51144e+11 -7.12041e+10 
1.15686e+06 1.4318e+11 -8.2491e+10 
-9.08074e+10 -2.59896e+10 -1.11602e+11 
1.15872e+11 1.89282e+10 -6.61161e+10 


4.01901e+06 2.79667e+09 3.63925e+09 
-1.99955e+11 1.01982e+11 3.43078e+09 
4.57455e+06 -1.48268e+11 -7.88545e+10 
1.20834e+06 1.36001e+11 -8.47888e+10 
-1.01346e+11 -2.55079e+10 -1.09658e+11 
1.07648e+11 2.05217e+10 -7.20043e+10 


4.17007e+06 2.83021e+09 3.73073e+09 
-2.04015e+11 9.64472e+10 3.52429e+09 
4.64915e+06 -1.4503e+11 -8.63181e+10 
1.26757e+06 1.28436e+11 -8.6841e+10 
-1.11555e+11 -2.49295e+10 -1.07322e+11 
9.88712e+10 2.2031e+10 -7.75328e+10 


4.32147e+06 2.8632e+09 3.82039e+09 
-2.07858e+11 9.08084e+10 3.61759e+09 
4.72175e+06 -1.41442e+11 -9.35804e+10 
1.33576e+06 1.20472e+11 -8.8617e+10 
-1.21434e+11 -2.42651e+10 -1.04638e+11 
8.95422e+10 2.34415e+10 -8.26424e+10 


4.47316e+06 2.89575e+09 3.90802e+09 
-2.11483e+11 8.50738e+10 3.71066e+09 
4.79251e+06 -1.37519e+11 -1.00628e+11 
1.41437e+06 1.12093e+11 -9.00807e+10 
-1.30984e+11 -2.35245e+10 -1.01646e+11 
7.96696e+10 2.47373e+10 -8.72686e+10 


4.62508e+06 2.928e+09 3.99345e+09 
-2.14889e+11 7.92507e+10 3.80349e+09 
4.86159e+06 -1.33274e+11 -1.07447e+11 
1.50522e+06 1.03283e+11 -9.11901e+10 
-1.4021e+11 -2.27162e+10 -9.83805e+10 
6.92701e+10 2.59012e+10 -9.13426e+10 


4.77713e+06 2.96004e+09 4.07646e+09 
-2.18077e+11 7.33464e+10 3.89606e+09 
4.9292e+06 -1.28721e+11 -1.14027e+11 
1.61058e+06 9.40248e+10 -9.18949e+10 
-1.4912e+11 -2.18478e+10 -9.48731e+10 
5.83708e+10 2.69156e+10 -9.47921e+10 


4.92915e+06 2.99202e+09 4.15682e+09 
-2.21047e+11 6.7368e+10 3.98835e+09 
4.99553e+06 -1.23875e+11 -1.20356e+11 
1.73342e+06 8.4302e+10 -9.21351e+10 
-1.5772e+11 -2.09262e+10 -9.11515e+10 
4.70107e+10 2.77621e+10 -9.75433e+10 


5.08095e+06 3.02404e+09 4.23426e+09 
-2.23798e+11 6.13225e+10 4.08034e+09 
5.06075e+06 -1.18749e+11 -1.26424e+11 
1.87768e+06 7.40981e+10 -9.18379e+10 
-1.66018e+11 -1.99573e+10 -8.72402e+10 
3.52423e+10 2.84233e+10 -9.95224e+10 


5.23223e+06 3.05623e+09 4.30846e+09 
-2.26331e+11 5.52168e+10 4.172e+09 
5.12502e+06 -1.13359e+11 -1.32221e+11 
2.04898e+06 6.33988e+10 -9.09142e+10 
-1.74023e+11 -1.89465e+10 -8.31612e+10 
2.31325e+10 2.88833e+10 -1.00659e+11 


5.38265e+06 3.08868e+09 4.37905e+09 
-2.28646e+11 4.90575e+10 4.26331e+09 
5.18847e+06 -1.07718e+11 -1.37738e+11 
2.25592e+06 5.21951e+10 -8.9254e+10 
-1.81745e+11 -1.78986e+10 -7.8934e+10 
1.07622e+10 2.9131e+10 -1.00889e+11 


5.53179e+06 3.12146e+09 4.44557e+09 
-2.30743e+11 4.28511e+10 4.35424e+09 
5.25115e+06 -1.01841e+11 -1.42967e+11 
2.51156e+06 4.04871e+10 -8.67198e+10 
-1.89191e+11 -1.68179e+10 -7.45758e+10 
-1.77526e+09 2.91673e+10 -1.00154e+11 


5.67917e+06 3.1546e+09 4.50746e+09 
-2.32623e+11 3.66041e+10 4.44474e+09 
5.31309e+06 -9.57437e+10 -1.479e+11 
2.80475e+06 2.82929e+10 -8.31386e+10 
-1.96371e+11 -1.57082e+10 -7.01023e+10 
-1.43572e+10 2.90111e+10 -9.83759e+10 


5.82427e+06 3.18801e+09 4.56404e+09 
-2.34286e+11 3.03228e+10 4.5348e+09 
5.37424e+06 -8.94391e+10 -1.52531e+11 
3.08695e+06 1.56624e+10 -7.82925e+10 
-2.03294e+11 -1.4573e+10 -6.55273e+10 
-2.68263e+10 2.86362e+10 -9.55208e+10 


5.96654e+06 3.22145e+09 4.61446e+09 
-2.35734e+11 2.40132e+10 4.62438e+09 
5.43452e+06 -8.29421e+10 -1.56853e+11 
3.35812e+06 2.70284e+09 -7.19086e+10 
-2.09967e+11 -1.34154e+10 -6.0863e+10 
-3.90519e+10 2.79989e+10 -9.16316e+10 


6.10544e+06 3.25437e+09 4.6577e+09 
-2.36967e+11 1.76816e+10 4.71344e+09 
5.49386e+06 -7.62673e+10 -1.60859e+11 
3.66451e+06 -1.03801e+10 -6.36566e+10 
-2.164e+11 -1.2238e+10 -5.61208e+10 
-5.09343e+10 2.71015e+10 -8.67645e+10 


6.24044e+06 3.28574e+09 4.69262e+09 
-2.37985e+11 1.13338e+10 4.80194e+09 
5.55222e+06 -6.94294e+10 -1.64545e+11 
4.03485e+06 -2.32166e+10 -5.31697e+10 
-2.226e+11 -1.10435e+10 -5.13104e+10 
-6.23673e+10 2.5958e+10 -8.09766e+10 


6.37108e+06 3.3138e+09 4.71824e+09 
-2.38791e+11 4.97567e+09 4.88985e+09 
5.60962e+06 -6.24433e+10 -1.67906e+11 
4.49093e+06 -3.51958e+10 -4.0126e+10 
-2.28576e+11 -9.83395e+09 -4.6441e+10 
-7.32527e+10 2.45858e+10 -7.43404e+10 


6.49697e+06 3.33598e+09 4.73427e+09 
-2.39384e+11 -1.38702e+09 4.97713e+09 
5.66617e+06 -5.53241e+10 -1.70938e+11 
5.04668e+06 -4.54397e+10 -2.4435e+10 
-2.34333e+11 -8.61151e+09 -4.15204e+10 
-8.35078e+10 2.30059e+10 -6.69425e+10 


6.61786e+06 3.34943e+09 4.74187e+09 
-2.39766e+11 -7.74861e+09 5.06373e+09 
5.72202e+06 -4.80866e+10 -1.73638e+11 
5.69957e+06 -5.29696e+10 -6.48974e+09 
-2.39881e+11 -7.37794e+09 -3.65562e+10 
-9.30687e+10 2.1242e+10 -5.88795e+10 


6.73368e+06 3.35223e+09 4.74388e+09 
-2.39938e+11 -1.41035e+10 5.14962e+09 
5.77738e+06 -4.07453e+10 -1.76002e+11 
6.42492e+06 -5.71195e+10 1.27629e+10 
-2.45224e+11 -6.13491e+09 -3.15548e+10 
-1.01892e+11 1.93189e+10 -5.02525e+10 


6.84445e+06 3.34442e+09 4.74377e+09 
-2.39902e+11 -2.04463e+10 5.23477e+09 
5.83246e+06 -3.33147e+10 -1.7803e+11 
7.184e+06 -5.7885e+10 3.21576e+10 
-2.5037e+11 -4.88391e+09 -2.65223e+10 
-1.09955e+11 1.72616e+10 -4.11627e+10 


6.9503e+06 3.32779e+09 4.74424e+09 
-2.39658e+11 -2.67715e+10 5.31914e+09 
5.8875e+06 -2.58092e+10 -1.79719e+11 
7.94132e+06 -5.58337e+10 5.07937e+10 
-2.55326e+11 -3.62631e+09 -2.14641e+10 
-1.17249e+11 1.50945e+10 -3.17072e+10 


7.05135e+06 3.30468e+09 4.74661e+09 
-2.39209e+11 -3.30737e+10 5.40271e+09 
5.94271e+06 -1.82429e+10 -1.81068e+11 
8.67483e+06 -5.17221e+10 6.82275e+10 
-2.60096e+11 -2.36334e+09 -1.63851e+10 
-1.23784e+11 1.28402e+10 -2.19761e+10 


7.14775e+06 3.27713e+09 4.75118e+09 
-2.38554e+11 -3.93477e+10 5.48547e+09 
5.99828e+06 -1.063e+10 -1.82075e+11 
9.37503e+06 -4.62104e+10 8.43615e+10 
-2.64687e+11 -1.09613e+09 -1.12899e+10 
-1.2958e+11 1.05195e+10 -1.20506e+10 


7.23966e+06 3.24667e+09 4.75771e+09 
-2.37697e+11 -4.55883e+10 5.56739e+09 
6.0544e+06 -2.98482e+09 -1.82742e+11 
1.00399e+07 -3.97808e+10 9.92718e+10 
-2.69104e+11 1.74279e+08 -6.1826e+09 
-1.34664e+11 8.15081e+09 -2.00211e+09 


7.32725e+06 3.21434e+09 4.7658e+09 
-2.36638e+11 -5.17903e+10 5.64846e+09 
6.11124e+06 4.6787e+09 -1.83066e+11 
1.06711e+07 -3.27598e+10 1.13094e+11 
-2.73353e+11 1.44696e+09 -1.06693e+09 
-1.3907e+11 5.7503e+09 8.10757e+09 


7.41071e+06 3.18086e+09 4.77502e+09 
-2.3538e+11 -5.79486e+10 5.72863e+09 
6.16894e+06 1.23465e+10 -1.8305e+11 
1.12713e+07 -2.53629e+10 1.25972e+11 
-2.77437e+11 2.72104e+09 4.05367e+09 
-1.42835e+11 3.33184e+09 1.82261e+10 


7.49023e+06 3.14673e+09 4.78498e+09 
-2.33923e+11 -6.40582e+10 5.80787e+09 
6.22763e+06 2.00047e+10 -1.82694e+11 
1.18437e+07 -1.77319e+10 1.38036e+11 
-2.81363e+11 3.99573e+09 9.17602e+09 
-1.45999e+11 9.07227e+08 2.83096e+10 


7.566e+06 3.1123e+09 4.79535e+09 
-2.3227e+11 -7.01141e+10 5.88614e+09 
6.28743e+06 2.76393e+10 -1.81999e+11 
1.23912e+07 -9.96104e+09 1.49395e+11 
-2.85134e+11 5.2703e+09 1.42973e+10 
-1.486e+11 -1.51363e+09 3.83221e+10 


7.63822e+06 3.07782e+09 4.80588e+09 
-2.30421e+11 -7.61113e+10 5.96341e+09 
6.34842e+06 3.52368e+10 -1.80967e+11 
1.29164e+07 -2.11336e+09 1.60145e+11 
-2.88754e+11 6.54409e+09 1.94147e+10 
-1.50678e+11 -3.92249e+09 4.82339e+10 


7.70706e+06 3.04349e+09 4.81633e+09 
-2.2838e+11 -8.20448e+10 6.03962e+09 
6.4107e+06 4.27834e+10 -1.79601e+11 
1.34216e+07 5.76832e+09 1.70362e+11 
-2.92229e+11 7.81649e+09 2.4526e+10 
-1.52267e+11 -6.31256e+09 5.80215e+10 


7.7727e+06 3.00948e+09 4.82652e+09 
-2.26148e+11 -8.79099e+10 6.11473e+09 
6.47432e+06 5.02656e+10 -1.77903e+11 
1.39087e+07 1.36547e+10 1.80111e+11 
-2.95561e+11 9.08691e+09 2.96288e+10 
-1.53406e+11 -8.6783e+09 6.76659e+10 


7.83531e+06 2.97589e+09 4.83632e+09 
-2.23727e+11 -9.37017e+10 6.18869e+09 
6.53935e+06 5.767e+10 -1.75877e+11 
1.43796e+07 2.15258e+10 1.89447e+11 
-2.98755e+11 1.03548e+10 3.47211e+10 
-1.54125e+11 -1.10152e+10 7.71524e+10 


7.89504e+06 2.94285e+09 4.8456e+09 
-2.21118e+11 -9.94153e+10 6.26147e+09 
6.60582e+06 6.49835e+10 -1.73526e+11 
1.48356e+07 2.93677e+10 1.98414e+11 
-3.01814e+11 1.16198e+10 3.98009e+10 
-1.54458e+11 -1.33197e+10 8.64697e+10 


7.95205e+06 2.91044e+09 4.85427e+09 
-2.18325e+11 -1.05046e+11 6.333e+09 
6.67377e+06 7.21928e+10 -1.70855e+11 
1.52781e+07 3.71709e+10 2.07052e+11 
-3.04742e+11 1.28814e+10 4.48666e+10 
-1.54432e+11 -1.5589e+10 9.56092e+10 


8.00647e+06 2.87876e+09 4.86225e+09 
-2.15348e+11 -1.10589e+11 6.40325e+09 
6.74323e+06 7.92851e+10 -1.67868e+11 
1.57081e+07 4.4929e+10 2.15392e+11 
-3.07541e+11 1.41391e+10 4.99164e+10 
-1.54074e+11 -1.78208e+10 1.04565e+11 


8.05844e+06 2.84787e+09 4.86948e+09 
-2.1219e+11 -1.16039e+11 6.47215e+09 
6.8142e+06 8.62476e+10 -1.64571e+11 
1.61267e+07 5.26379e+10 2.23464e+11 
-3.10216e+11 1.53926e+10 5.49489e+10 
-1.5341e+11 -2.00134e+10 1.13332e+11 

